tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	4350	0	live	MPG	AAG, ADPG, APNG, CRA36.1, MDG, Mid1, PIG11, PIG16, anpg	N-methylpurine DNA glycosylase	3' end of the Mid1 gene, localized 68 kb upstream the humanzeta globin gene on 16p|3-alkyladenine DNA glycosylase|3-methyladenine DNA glycosidase|CRA36.1 (3-methyl-adenine DNA glycosylase)|N-methylpurine-DNA glycosylase, MPG|proliferation-inducing protein 11|proliferation-inducing protein 16	16p13.3	16	NC_000016.10	77019	85851	plus	6	156565	
9606	Homo sapiens	406903	0	live	MIR10B	MIRN10B, hsa-mir-10b, miRNA10B, mir-10b	microRNA 10b		2q31.1	2	NC_000002.12	176150303	176150412	plus	1	611576	
9606	Homo sapiens	6303	0	live	SAT1	DC21, KFSD, KFSDX, SAT, SSAT, SSAT-1	spermidine/spermine N1-acetyltransferase 1	diamine N-acetyltransferase 1|polyamine N-acetyltransferase 1|putrescine acetyltransferase|spermidine/spermine N1-acetyltransferase alpha	Xp22.1	X	NC_000023.11	23783158	23786223	plus	7	313020	
9606	Homo sapiens	4082	0	live	MARCKS	80K-L, MACS, PKCSL, PRKCSL	myristoylated alanine rich protein kinase C substrate	myristoylated alanine-rich protein kinase C substrate (MARCKS, 80K-L)|phosphomyristin|protein kinase C substrate, 80 kDa protein, light chain	6q22.2	6	NC_000006.12	113857335	113863475	plus	2	177061	
9606	Homo sapiens	1808	0	live	DPYSL2	CRMP-2, CRMP2, DHPRP2, DRP-2, DRP2, N2A3, ULIP-2, ULIP2	dihydropyrimidinase like 2	collapsin response mediator protein hCRMP-2|dihydropyrimidinase-like 2|unc-33-like phosphoprotein 2	8p22-p21	8	NC_000008.11	26514193	26658177	plus	16	602463	
9606	Homo sapiens	51548	0	live	SIRT6	SIR2L6	sirtuin 6	SIR2-like protein 6|regulatory protein SIR2 homolog 6|sir2-related protein type 6|sirtuin type 6	19p13.3	19	NC_000019.10	4174109	4182599	minus	8	606211	
9606	Homo sapiens	5187	0	live	PER1	PER, RIGUI, hPER	period circadian clock 1	Period, drosophila, homolog of|circadian clock protein PERIOD 1|circadian pacemaker protein RIGUI|hPER1|period homolog 1	17p13.1	17	NC_000017.11	8140470	8156405	minus	24	602260	
9606	Homo sapiens	8061	0	live	FOSL1	FRA, FRA1, fra-1	FOS like antigen 1	FOS-like antigen 1|FOS-like antigen-1	11q13	11	NC_000011.10	65892136	65900526	minus	4	136515	
9606	Homo sapiens	407041	0	live	MIR34B	MIRN34B, miRNA34B, mir-34b	microRNA 34b	hsa-mir-34b	11q23.1	11	NC_000011.10	111512938	111513021	plus	1	611374	
9606	Homo sapiens	3959	0	live	LGALS3BP	90K, BTBD17B, CyCAP, M2BP, MAC-2-BP, TANGO10B, gp90	lectin, galactoside binding soluble 3 binding protein	L3 antigen|MAC2BP|Mac-2-binding protein|basement membrane autoantigen p105|lectin galactoside-binding soluble 3 binding protein|lectin galactoside-binding soluble 3-binding protein|lectin, galactoside-binding, soluble, 3 binding protein|mac-2 BP|serum protein 90K|transport and golgi organization 10 homolog B|tumor-associated antigen 90K	17q25	17	NC_000017.11	78971253	78979979	minus	6	600626	
9606	Homo sapiens	84634	0	live	KISS1R	AXOR12, CPPB1, GPR54, HH8, HOT7T175, KISS-1R	KISS1 receptor	G protein-coupled receptor 54|G-protein coupled receptor OT7T175|hypogonadotropin-1|kisspeptins receptor|metastin receptor	19p13.3	19	NC_000019.10	917342	921015	plus	5	604161	
9606	Homo sapiens	3916	0	live	LAMP1	CD107a, LAMPA, LGP120	lysosomal associated membrane protein 1	CD107 antigen-like family member A|LAMP-1|lysosomal-associated membrane protein 1|lysosome-associated membrane protein 1	13q34	13	NC_000013.11	113297121	113323431	plus	10	153330	
9606	Homo sapiens	9588	0	live	PRDX6	1-Cys, AOP2, HEL-S-128m, NSGPx, PRX, aiPLA2, p29	peroxiredoxin 6	1-Cys PRX|1-Cys peroxiredoxin|24 kDa protein|acidic calcium-independent phospholipase A2|antioxidant protein 2|epididymis secretory sperm binding protein Li 128m|liver 2D page spot 40|non-selenium glutathione peroxidase|red blood cells page spot 12	1q25.1	1	NC_000001.11	173477347	173488807	plus	5	602316	
9606	Homo sapiens	51426	0	live	POLK	DINB1, DINP, POLQ	polymerase (DNA) kappa	polymerase (DNA directed) kappa	5q13	5	NC_000005.10	75511043	75599823	plus	22	605650	
9606	Homo sapiens	8846	0	live	ALKBH1	ABH, ABH1, ALKBH, alkB, hABH	alkB homolog 1, histone H2A dioxygenase	DNA lyase ABH1|alkB, alkylation repair homolog 1|alkylated DNA repair protein alkB homolog 1|alkylation repair, alkB homolog|alpha-ketoglutarate-dependent dioxygenase ABH1	14q24.3	14	NC_000014.9	77672406	77708032	minus	6	605345	
9606	Homo sapiens	6091	0	live	ROBO1	DUTT1, SAX3	roundabout guidance receptor 1	deleted in U twenty twenty|roundabout, axon guidance receptor, homolog 1	3p12	3	NC_000003.12	78597238	79767998	minus	35	602430	
9606	Homo sapiens	406911	0	live	MIR125B1	MIRN125B1, mir-125b-1	microRNA 125b-1	hsa-mir-125b-1	11q24.1	11	NC_000011.10	122099757	122099844	minus	1	610104	
9606	Homo sapiens	51280	0	live	GOLM1	C9orf155, GOLPH2, GP73, HEL46, PSEC0257, bA379P1.3	golgi membrane protein 1	epididymis luminal protein 46|golgi membrane protein GP73|golgi phosphoprotein 2|golgi protein, 73-kD	9q21.33	9	NC_000009.12	86026141	86100201	minus	11	606804	
9606	Homo sapiens	389421	0	live	LIN28B	CSDD2	lin-28 homolog B	Lin-28.2|lin-28B	6q21	6	NC_000006.12	104936999	105083332	plus	7	611044	
9606	Homo sapiens	8379	0	live	MAD1L1	MAD1, PIG9, TP53I9, TXBP181	MAD1 mitotic arrest deficient like 1	MAD1 mitotic arrest deficient-like 1|MAD1-like protein 1|mitotic arrest deficient 1-like protein 1|mitotic checkpoint MAD1 protein homolog|mitotic-arrest deficient 1, yeast, homolog-like 1|tax-binding protein 181|tumor protein p53 inducible protein 9	7p22	7	NC_000007.14	1815792	2232948	minus	25	602686	
9606	Homo sapiens	1874	0	live	E2F4	E2F-4	E2F transcription factor 4	E2F transcription factor 4, p107/p130-binding|p107/p130-binding protein	16q22.1	16	NC_000016.10	67192165	67198918	plus	10	600659	
9606	Homo sapiens	406907	0	live	MIR124-1	MIR124A, MIR124A1, MIRN124-1, MIRN124A1, mir-124-1	microRNA 124-1	hsa-mir-124-1|hsa-mir-124a-1|microRNA 124a-1	8p23.1	8	NC_000008.11	9903388	9903472	minus	1	609327	
9606	Homo sapiens	6273	0	live	S100A2	CAN19, S100L	S100 calcium binding protein A2	S100 calcium-binding protein A2	1q21	1	NC_000001.11	153561108	153565830	minus	3	176993	
9606	Homo sapiens	4345	0	live	CD200	MOX1, MOX2, MRC, OX-2	CD200 molecule	CD200 antigen|antigen identified by monoclonal antibody MRC OX-2	3q13.2	3	NC_000003.12	112332347	112362812	plus	10	155970	
9606	Homo sapiens	4151	0	live	MB	PVALB, myoglobgin	myoglobin		22q13.1	22	NC_000022.11	35606764	35623354	minus	6	160000	
9606	Homo sapiens	597	0	live	BCL2A1	ACC-1, ACC-2, ACC1, ACC2, BCL2L5, BFL1, GRS, HBPA1	BCL2 related protein A1	BCL2-related protein A1|bcl-2-like protein 5|bcl2-L-5|hematopoietic BCL2-related protein A1|hemopoietic-specific early response protein|protein BFL-1	15q24.3	15	NC_000015.10	79960890	79971301	minus	3	601056	
9606	Homo sapiens	3914	0	live	LAMB3	AI1A, BM600-125KDA, LAM5, LAMNB1	laminin subunit beta 3	epiligrin subunit bata|kalinin B1 chain|kalinin subunit beta|kalinin-140kDa|laminin B1k chain|laminin S B3 chain|laminin beta 3|laminin, beta 3 (nicein (125kD), kalinin (140kD), BM600 (125kD))|laminin-5 subunit beta|nicein subunit beta|nicein-125kDa	1q32	1	NC_000001.11	209614870	209652475	minus	25	150310	
9606	Homo sapiens	917	0	live	CD3G	CD3-GAMMA, IMD17, T3G	CD3g molecule	CD3g antigen, gamma polypeptide (TiT3 complex)|CD3g molecule, epsilon (CD3-TCR complex)|CD3g molecule, gamma (CD3-TCR complex)|T-cell antigen receptor complex, gamma subunit of T3|T-cell receptor T3 gamma chain	11q23	11	NC_000011.10	118344316	118353782	plus	7	186740	
9606	Homo sapiens	10935	0	live	PRDX3	AOP-1, AOP1, HBC189, MER5, PRO1748, SP-22, prx-III	peroxiredoxin 3	antioxidant protein 1|peroxiredoxin III|peroxiredoxin-3|protein MER5 homolog	10q25-q26	10	NC_000010.11	119167699	119178865	minus	7	604769	
9606	Homo sapiens	26470	0	live	SEZ6L2	BSRPA, PSK-1	seizure related 6 homolog (mouse)-like 2	seizure related 6-like protein 2|type I transmembrane receptor (seizure-related protein)	16p11.2	16	NC_000016.10	29871159	29899264	minus	18	616667	
9606	Homo sapiens	4504	0	live	MT3	GIF, GIFB, GRIF, ZnMT3	metallothionein 3	MT-3|MT-III|growth inhibitory factor|metallothionein 3 (growth inhibitory factor (neurotrophic))|metallothionein-III	16q13	16	NC_000016.10	56589355	56591088	plus	3	139255	
9606	Homo sapiens	2525	0	live	FUT3	CD174, FT3B, FucT-III, LE, Les	fucosyltransferase 3 (Lewis blood group)	Lewis FT|alpha-(1,3/1,4)-fucosyltransferase|blood group Lewis alpha-4-fucosyltransferase|fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)|fucosyltransferase III	19p13.3	19	NC_000019.10	5842888	5851474	minus	5	111100	
9606	Homo sapiens	406933	0	live	MIR141	MIRN141, mir-141	microRNA 141	hsa-mir-141	12p13.31	12	NC_000012.12	6964097	6964191	plus	1	612093	
9606	Homo sapiens	5883	0	live	RAD9A	RAD9	RAD9 checkpoint clamp component A	DNA repair exonuclease rad9 homolog A|RAD9 homolog A|hRAD9	11q13.1-q13.2	11	NC_000011.10	67391952	67398412	plus	11	603761	
9606	Homo sapiens	8840	0	live	WISP1	CCN4c, WISP1i, WISP1tc, WISP1	WNT1 inducible signaling pathway protein 1	CCN family member 4|CTC-458A3.8|WNT1 induced secreted protein 1|Wnt-1 inducible signaling pathway protein 1	8q24.22	8	NC_000008.11	133191039	133231690	plus	6	603398	
9606	Homo sapiens	6693	0	live	SPN	CD43, GALGP, GPL115, LSN	sialophorin	galactoglycoprotein|leukocyte sialoglycoprotein|sialophorin (gpL115, leukosialin, CD43)	16p11.2	16	NC_000016.10	29662950	29670507	plus	3	182160	
9606	Homo sapiens	406983	0	live	MIR200A	MIRN200A, mir-200a	microRNA 200a	hsa-mir-200a	1p36.33	1	NC_000001.11	1167863	1167952	plus	1	612090	
9606	Homo sapiens	26524	0	live	LATS2	KPM	large tumor suppressor kinase 2	LATS (large tumor suppressor, Drosophila) homolog 2|LATS, large tumor suppressor, homolog 2|kinase phosphorylated during mitosis protein|large tumor suppressor homolog 2|serine/threonine kinase KPM|serine/threonine-protein kinase kpm|warts-like kinase	13q12.11	13	NC_000013.11	20973036	21061583	minus	10	604861	
9606	Homo sapiens	406893	0	live	MIR101-1	MIRN101-1, mir-101-1	microRNA 101-1	hsa-mir-101-1	1p31.3	1	NC_000001.11	65058434	65058508	minus	1	612511	
9606	Homo sapiens	5698	0	live	PSMB9	LMP2, PSMB6i, RING12, beta1i	proteasome subunit beta 9	large multifunctional peptidase 2|low molecular mass protein 2|macropain chain 7|multicatalytic endopeptidase complex chain 7|proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)|proteasome catalytic subunit 1i|proteasome chain 7|proteasome subunit beta 6i|proteasome subunit beta-1i|proteasome-related gene 2|really interesting new gene 12 protein	6p21.3	6	NC_000006.12	32854161	32859851	plus	6	177045	
9606	Homo sapiens	1317	0	live	SLC31A1	COPT1, CTR1	solute carrier family 31 member 1	copper transport 1 homolog|copper transporter 1|solute carrier family 31 (copper transporter), member 1|solute carrier family 31 (copper transporters), member 1	9q32	9	NC_000009.12	113221528	113264492	plus	5	603085	
9606	Homo sapiens	9020	0	live	MAP3K14	FTDCR1B, HS, HSNIK, NIK	mitogen-activated protein kinase kinase kinase 14	NF-kappa-beta-inducing kinase|serine/threonine-protein kinase NIK	17q21	17	NC_000017.11	45263119	45317064	minus	17	604655	
9606	Homo sapiens	4831	0	live	NME2	NDKB, NDPK-B, NDPKB, NM23-H2, NM23B, PUF	NME/NM23 nucleoside diphosphate kinase 2	HEL-S-155an|NDP kinase B|c-myc purine-binding transcription factor PUF|c-myc transcription factor|epididymis secretory sperm binding protein Li 155an|histidine protein kinase NDKB|non-metastatic cells 2, protein (NM23) expressed in|non-metastatic cells 2, protein (NM23B) expressed in|nucleotide diphosphate kinase B	17q21.3	17	NC_000017.11	51165435	51171744	plus	7	156491	
9606	Homo sapiens	4521	0	live	NUDT1	MTH1	nudix hydrolase 1	2-hydroxy-dATP diphosphatase|8-oxo-7,8-dihydrodeoxyguanosine triphosphatase|8-oxo-7,8-dihydroguanosine triphosphatase|8-oxo-dGTPase|mutT human homolog 1|nucleoside diphosphate-linked moiety X motif 1|nucleoside diphosphate-linked moiety X-type motif 1|nudix (nucleoside diphosphate linked moiety X)-type motif 1|nudix motif 1	7p22	7	NC_000007.14	2242222	2251145	plus	6	600312	
9606	Homo sapiens	4923	0	live	NTSR1	NTR	neurotensin receptor 1 (high affinity)	NT-R-1|NTR1|NTRH|high-affinity levocabastine-insensitive neurotensin receptor	20q13	20	NC_000020.11	62708783	62762771	plus	4	162651	
9606	Homo sapiens	6855	0	live	SYP	MRX96, MRXSYP	synaptophysin	major synaptic vesicle protein P38	Xp11.23-p11.22	X	NC_000023.11	49187812	49200202	minus	7	313475	
9606	Homo sapiens	868	0	live	CBLB	Cbl-b, Nbla00127, RNF56	Cbl proto-oncogene B, E3 ubiquitin protein ligase	Cas-Br-M (murine) ecotropic retroviral transforming sequence b|Cbl proto-oncogene, E3 ubiquitin protein ligase B|RING finger protein 56|SH3-binding protein CBL-B|casitas B-lineage lymphoma proto-oncogene b|signal transduction protein CBL-B	3q13.11	3	NC_000003.12	105655461	105869552	minus	22	604491	
9606	Homo sapiens	6755	0	live	SSTR5	SS-5-R	somatostatin receptor 5	somatostatin receptor subtype 5	16p13.3	16	NC_000016.10	1072756	1081454	plus	2	182455	
9606	Homo sapiens	10642	0	live	IGF2BP1	CRD-BP, CRDBP, IMP-1, IMP1, VICKZ1, ZBP1	insulin like growth factor 2 mRNA binding protein 1	IGF-II mRNA-binding protein 1|IGF2 mRNA-binding protein 1|VICKZ family member 1|ZBP-1|coding region determinant-binding protein|insulin-like growth factor 2 mRNA binding protein 1 deltaN CRDBP|zipcode-binding protein 1	17q21.32	17	NC_000017.11	48997412	49056145	plus	16	608288	
9606	Homo sapiens	117	0	live	ADCYAP1R1	PAC1, PAC1R, PACAPR, PACAPRI	ADCYAP receptor type I	PACAP receptor 1|PACAP type I receptor|PACAP-R1|adenylate cyclase activating polypeptide 1 (pituitary) receptor type I|pituitary adenylate cyclase activating polypeptide 1 receptor type I Hiphop	7p14	7	NC_000007.14	31052341	31111479	plus	18	102981	
9606	Homo sapiens	112398	0	live	EGLN2	EIT6, HIF-PH1, HIFPH1, HPH-1, HPH-3, PHD1	egl-9 family hypoxia-inducible factor 2	HIF-prolyl hydroxylase 1|estrogen-induced tag 6|hypoxia-inducible factor prolyl hydroxylase 1|prolyl hydroxylase domain-containing protein 1	19q13.2	19	NC_000019.10	40799143	40808441	plus	7	606424	
9606	Homo sapiens	2879	0	live	GPX4	GPx-4, GSHPx-4, MCSP, PHGPx, SMDS, snGPx, snPHGPx	glutathione peroxidase 4	phospholipid hydroperoxidase|sperm nucleus glutathione peroxidase	19p13.3	19	NC_000019.10	1103926	1106789	plus	8	138322	
9606	Homo sapiens	406948	0	live	MIR15A	MIRN15A, hsa-mir-15a, miRNA15A, mir-15a	microRNA 15a		13q14.2	13	NC_000013.11	50049119	50049201	minus	1	609703	
9606	Homo sapiens	6916	0	live	TBXAS1	BDPLT14, CYP5, CYP5A1, GHOSAL, THAS, TS, TXAS, TXS	thromboxane A synthase 1	TXA synthase|cytochrome P450 5A1|cytochrome P450, family 5, subfamily A, polypeptide 1|platelet, cytochrome P450, subfamily V|thromboxane A synthase 1 (platelet)	7q34-q35	7	NC_000007.14	139778248	140020325	plus	19	274180	
9606	Homo sapiens	11335	0	live	CBX3	HECH, HP1-GAMMA, HP1Hs-gamma	chromobox 3	HP1 gamma homolog|chromobox homolog 3 (HP1 gamma homolog, Drosophila)|heterochromatin protein 1 homolog gamma|heterochromatin protein HP1 gamma|heterochromatin-like protein 1|modifier 2 protein	7p15.2	7	NC_000007.14	26201211	26213607	plus	8	604477	
9606	Homo sapiens	1382	0	live	CRABP2	CRABP-II, RBP6	cellular retinoic acid binding protein 2	cellular retinoic acid-binding protein II	1q21.3	1	NC_000001.11	156699606	156705816	minus	5	180231	
9606	Homo sapiens	2241	0	live	FER	PPP1R74, TYK3, p94-Fer	FER tyrosine kinase	feline encephalitis virus-related kinase FER|fer (fps/fes related) tyrosine kinase|fujinami poultry sarcoma/Feline sarcoma-related protein Fer|phosphoprotein NCP94|protein phosphatase 1, regulatory subunit 74|proto-oncogene c-Fer|tyrosine kinase 3	5q21	5	NC_000005.10	108746085	109187674	plus	29	176942	
9606	Homo sapiens	5817	0	live	PVR	CD155, HVED, NECL5, Necl-5, PVS, TAGE4	poliovirus receptor	nectin-like protein 5	19q13.2	19	NC_000019.10	44643798	44666161	plus	8	173850	
9606	Homo sapiens	397	0	live	ARHGDIB	D4, GDIA2, GDID4, LYGDI, Ly-GDI, RAP1GN1, RhoGDI2	Rho GDP dissociation inhibitor beta	Rho GDI 2|Rho GDP dissociation inhibitor (GDI) beta|rho-GDI beta	12p12.3	12	NC_000012.12	14942015	14961628	minus	8	602843	
9606	Homo sapiens	7122	0	live	CLDN5	AWAL, BEC1, CPETRL1, TMVCF	claudin 5	TMDVCF|transmembrane protein deleted in VCFS|transmembrane protein deleted in velocardiofacial syndrome	22q11.21	22	NC_000022.11	19523024	19525337	minus	1	602101	
9606	Homo sapiens	5501	0	live	PPP1CC	PP-1G, PP1C, PPP1G	protein phosphatase 1 catalytic subunit gamma	protein phosphatase 1, catalytic subunit, gamma isoform|protein phosphatase 1, catalytic subunit, gamma isozyme|protein phosphatase 1C catalytic subunit|serine/threonine phosphatase 1 gamma	12q24.1-q24.2	12	NC_000012.12	110708970	110742978	minus	10	176914	
9606	Homo sapiens	407042	0	live	MIR34C	MIRN34C, miRNA34C, mir-34c	microRNA 34c	hsa-mir-34c	11q23.1	11	NC_000011.10	111513439	111513515	plus	1	611375	
9606	Homo sapiens	6282	0	live	S100A11	HEL-S-43, MLN70, S100C	S100 calcium binding protein A11	MLN 70|S100 calcium-binding protein A11 (calgizzarin)|calgizzarin|epididymis secretory protein Li 43|metastatic lymph node gene 70 protein|protein S100-C	1q21	1	NC_000001.11	152032506	152037035	minus	3	603114	
9606	Homo sapiens	2648	0	live	KAT2A	GCN5, GCN5L2, PCAF-b, hGCN5	lysine acetyltransferase 2A	GCN5 (general control of amino-acid synthesis, yeast, homolog)-like 2|General control of amino acid synthesis, yeast, homolog-like 2|K(lysine) acetyltransferase 2A|STAF97|general control of amino acid synthesis protein 5-like 2|histone acetyltransferase GCN5|hsGCN5	17q21	17	NC_000017.11	42113111	42121393	minus	18	602301	
9606	Homo sapiens	6188	0	live	RPS3	S3	ribosomal protein S3	IMR-90 ribosomal protein S3	11q13.4	11	NC_000011.10	75399491	75422302	plus	8	600454	
9606	Homo sapiens	4319	0	live	MMP10	SL-2, STMY2	matrix metallopeptidase 10	MMP-10|matrix metalloprotease 10|matrix metalloproteinase 10 (stromelysin 2)|matrix metalloproteinase-10|stromelysin 2|transin 2|transin-2	11q22.3	11	NC_000011.10	102770502	102780628	minus	10	185260	
9606	Homo sapiens	22974	0	live	TPX2	C20orf1, C20orf2, DIL-2, DIL2, FLS353, GD:C20orf1, HCA519, HCTP4, REPP86, p100	TPX2, microtubule-associated	TPX2, microtubule-associated protein homolog|TPX2, microtubule-associated, homolog|differentially expressed in cancerous and non-cancerous lung cells 2|differentially expressed in lung cells|hepatocellular carcinoma-associated antigen 519|hepatocellular carcinoma-associated antigen 90|preferentially expressed in colorectal cancer|protein fls353|restricted expression proliferation associated protein 100|restricted expression proliferation-associated protein 100	20q11.2	20	NC_000020.11	31733819	31801802	plus	19	605917	
9606	Homo sapiens	3030	0	live	HADHA	ECHA, GBP, HADH, LCEH, LCHAD, MTPA, TP-ALPHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3-ketoacyl-Coenzyme A (CoA) thiolase, alpha subunit|3-oxoacyl-CoA thiolase|78 kDa gastrin-binding protein|gastrin-binding protein|hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit|long-chain 2-enoyl-CoA hydratase|long-chain-3-hydroxyacyl-CoA dehydrogenase|mitochondrial long-chain 2-enoyl-Coenzyme A (CoA) hydratase, alpha subunit|mitochondrial long-chain L-3-hydroxyacyl-Coenzyme A (CoA) dehydrogenase, alpha subunit|mitochondrial trifunctional enzyme, alpha subunit|mitochondrial trifunctional protein, alpha subunit	2p23	2	NC_000002.12	26190635	26244726	minus	20	600890	
9606	Homo sapiens	53335	0	live	BCL11A	BCL11A-L-S, BCL11A-XL, BCL11a-M, CTIP1, EVI9, HBFQTL5, ZNF856, BCL11A	B-cell CLL/lymphoma 11A	B-cell CLL/lymphoma 11A (zinc finger protein) isoform 2|BCL-11A|BCL11A B-cell CLL/lymphoma 11A (zinc finger protein) isoform 1|C2H2-type zinc finger protein|COUP-TF-interacting protein 1|EVI-9|ecotropic viral integration site 9 homolog|ecotropic viral integration site 9 protein homolog|zinc finger protein 856	2p16.1	2	NC_000002.12	60451167	60553498	minus	7	606557	
9606	Homo sapiens	1855	0	live	DVL1	DRS2, DVLL1, DVL1P1, DVL1	dishevelled segment polarity protein 1	DSH homolog 1|dishevelled 1 (homologous to Drosophila dsh)|dishevelled, dsh homolog 1|dishevelled-1	1p36	1	NC_000001.11	1335278	1349158	minus	16	601365	
9606	Homo sapiens	51330	0	live	TNFRSF12A	CD266, FN14, TWEAKR	tumor necrosis factor receptor superfamily member 12A	FGF-inducible 14|fibroblast growth factor-inducible immediate-early response protein 14|tumor necrosis factor receptor superfamily, member 12A|tweak-receptor|type I transmembrane protein Fn14	16p13.3	16	NC_000016.10	3020312	3022383	plus	4	605914	
9606	Homo sapiens	122786	0	live	FRMD6	C14orf31, EX1, Willin, c14_5320	FERM domain containing 6	4.1 ezrin radixin moesin (FERM)-containing protein|expanded homolog	14q22.1	14	NC_000014.9	51489100	51730727	plus	18	614555	
9606	Homo sapiens	22919	0	live	MAPRE1	EB1	microtubule associated protein RP/EB family member 1	APC-binding protein EB1|adenomatous polyposis coli-binding protein EB1|end-binding protein 1|microtubule-associated protein, RP/EB family, member 1	20q11.1-q11.23	20	NC_000020.11	32819780	32850405	plus	7	603108	
9606	Homo sapiens	51341	0	live	ZBTB7A	FBI-1, FBI1, LRF, TIP21, ZBTB7, ZNF857A, pokemon	zinc finger and BTB domain containing 7A	HIV-1 1st-binding protein 1|HIV-1 inducer of short transcripts binding protein|POK erythroid myeloid ontogenic factor|POZ and Krueppel erythroid myeloid ontogenic factor|TTF-I-interacting peptide 21|factor binding IST protein 1|factor that binds to inducer of short transcripts protein 1|leukemia/lymphoma-related factor|lymphoma related factor|zinc finger and BTB domain containing 7A, HIV-1 inducer of short transcripts binding protein|zinc finger protein 857A	19p13.3	19	NC_000019.10	4043303	4066818	minus	6	605878	
9606	Homo sapiens	50506	0	live	DUOX2	LNOX2, NOXEF2, P138-TOX, TDH6, THOX2	dual oxidase 2	NADH/NADPH thyroid oxidase p138-tox|NADPH oxidase/peroxidase DUOX2|NADPH thyroid oxidase 2|dual oxidase-like domains 2|flavoprotein NADPH oxidase|large NOX 2|long NOX 2|nicotinamide adenine dinucleotide phosphate oxidase|p138 thyroid oxidase|thyroid oxidase 2	15q15.3	15	NC_000015.10	45092653	45114161	minus	34	606759	
9606	Homo sapiens	10401	0	live	PIAS3	ZMIZ5	protein inhibitor of activated STAT 3	protein inhibitor of activated STAT protein 3|protein inhibitor of activated STAT, 3|zinc finger, MIZ-type containing 5	1q21	1	NC_000001.11	145848522	145859081	minus	14	605987	
9606	Homo sapiens	6009	0	live	RHEB	RHEB2	Ras homolog enriched in brain	Ras homolog enriched in brain 2	7q36	7	NC_000007.14	151466012	151519924	minus	9	601293	
9606	Homo sapiens	29843	0	live	SENP1	SuPr-2	SUMO1/sentrin specific peptidase 1	SUMO1/sentrin specific protease 1|sentrin/SUMO-specific protease SENP1	12q13.1	12	NC_000012.12	48042898	48106308	minus	20	612157	
9606	Homo sapiens	4090	0	live	SMAD5	DWFC, JV5-1, MADH5	SMAD family member 5	MAD, mothers against decapentaplegic homolog 5|SMA- and MAD-related protein 5|SMAD, mothers against DPP homolog 5|mothers against decapentaplegic, drosophila, homolog of, 5	5q31	5	NC_000005.10	136132845	136182734	plus	9	603110	
9606	Homo sapiens	51079	0	live	NDUFA13	B16.6, CDA016, CGI-39, GRIM-19, GRIM19	NADH:ubiquinone oxidoreductase subunit A13	CI-B16.6|NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13|NADH-ubiquinone oxidoreductase B16.6 subunit|cell death regulatory protein GRIM-19|cell death-regulatory protein GRIM19|complex I B16.6 subunit|complex I-B16.6|gene associated with retinoic and IFN-induced mortality 19 protein|gene associated with retinoic and interferon-induced mortality 19 protein	19p13.2	19	NC_000019.10	19516210	19528204	plus	5	609435	
9606	Homo sapiens	3399	0	live	ID3	HEIR-1, bHLHb25	inhibitor of DNA binding 3, HLH protein	ID-like protein inhibitor HLH 1R21|class B basic helix-loop-helix protein 25|helix-loop-helix protein HEIR-1|inhibitor of DNA binding 3, dominant negative helix-loop-helix protein|inhibitor of differentiation 3	1p36.13-p36.12	1	NC_000001.11	23557930	23559794	minus	3	600277	
9606	Homo sapiens	407015	0	live	MIR26A1	MIR26A, MIRN26A1, mir-26a-1	microRNA 26a-1	hsa-mir-26a-1	3p22.2	3	NC_000003.12	37969404	37969480	plus	1	612151	
9606	Homo sapiens	406996	0	live	MIR214	MIRN214, miRNA214, mir-214	microRNA 214	hsa-mir-214	1q24.3	1	NC_000001.11	172138798	172138907	minus	1	610721	
9606	Homo sapiens	3385	0	live	ICAM3	CD50, CDW50, ICAM-R	intercellular adhesion molecule 3	ICAM-3|intercellular adhesion molecule-3	19p13.2	19	NC_000019.10	10333776	10339829	minus	7	146631	
9606	Homo sapiens	4440	0	live	MSI1		musashi RNA binding protein 1	musashi RNA-binding protein 1|musashi-1|musashi1	12q24	12	NC_000012.12	120339650	120369180	minus	22	603328	
9606	Homo sapiens	29127	0	live	RACGAP1	CYK4, HsCYK-4, ID-GAP, MgcRacGAP	Rac GTPase activating protein 1	male germ cell RacGap|protein CYK4 homolog	12q13.12	12	NC_000012.12	49989162	50033136	minus	22	604980	
9606	Homo sapiens	4437	0	live	MSH3	DUP, MRP1	mutS homolog 3	divergent upstream protein|hMSH3|mismatch repair protein 1	5q14.1	5	NC_000005.10	80654648	80876815	plus	24	600887	
9606	Homo sapiens	9002	0	live	F2RL3	PAR4	F2R like thrombin/trypsin receptor 3	PAR-4|coagulation factor II (thrombin) receptor-like 3|protease-activated receptor-4|thrombin receptor-like 3	19p12	19	NC_000019.10	16889015	16892019	plus	2	602779	
